multi-notes,multi-sylphones,rhyme density,rhyme distance,rhyme strength,longnote-stress,longnote-nonstop,longnote-longvowel
1,1,0.9999997500000624,0.0,0.3750000624999844,0.9999998807907104,0.8999999165534973,0.5999999642372131
1,2,0.9999997500000624,0.0,0.3750000624999844,0.9999999403953552,0.928571343421936,0.6428570747375488
2,1,0.4999998750000312,0.0,0.5000001249999375,0.9999998807907104,0.7142856121063232,0.8571427464485168
3,1,0.0,0.0,1.0,0.8749998807907104,0.4999999403953552,0.7499999403953552
3,1,0.7499998125000469,0.0,0.6666667172551499,0.9999998211860656,0.3999999165534973,0.9999998211860656
2,1,0.9999997500000624,0.0,0.3750000624999844,0.8999999165534973,0.6999999284744263,0.5999999642372131
3,1,0.9999997500000624,0.0,0.7500000312499921,0.9999998211860656,0.1999999582767486,0.9999998211860656
3,1,0.4999998750000312,0.0,0.2500001249999375,0.7499998211860657,0.7499998211860657,0.7499998211860657
2,1,0.0,0.0,1.0,0.6428570747375488,0.6428570747375488,0.4999999701976776
4,2,0.4999998750000312,0.0,0.2500001249999375,0.8749998807907104,0.4999999403953552,0.6249999403953552
4,1,0.4999998750000312,0.0,0.2500001249999375,0.5999999046325684,0.7999998331069946,0.3999999165534973
4,1,0.4999998750000312,0.0,0.5000001249999375,0.7999998331069946,0.7999998331069946,0.7999998331069946
4,1,0.4999998750000312,0.0,0.5000001249999375,0.9999997615814208,0.7499998211860657,0.9999997615814208
4,2,0.4999998750000312,0.0,0.2500001249999375,0.9999997615814208,0.2499999403953552,0.7499998211860657
4,1,0.0,0.0,1.0,0.9999997615814208,0.7499998211860657,0.9999997615814208
3,1,0.4999998750000312,0.0,0.5000001249999375,0.999999701976776,0.999999701976776,0.6666664481163025
3,1,0.7499998125000469,0.0,0.6666667172551499,0.9999990463256836,0.9999990463256836,0.9999990463256836
3,1,0.9999997500000624,0.0,0.5000000624999844,0.999999701976776,0.999999701976776,0.3333332240581512
2,1,0.4999998750000312,0.0,0.2500001249999375,0.666666567325592,0.7777776718139648,0.666666567325592
3,1,0.0,0.0,1.0,0.6999999284744263,0.199999988079071,0.4999999403953552
5,1,0.0,0.0,1.0,0.9999998211860656,0.4999999105930328,0.9999998211860656
3,1,0.0,0.0,1.0,0.9333332777023317,0.4666666388511657,0.6666666269302368
4,2,0.4999998750000312,0.0,0.5000001249999375,0.9999995231628418,0.9999995231628418,0.9999995231628418
3,1,0.4999998750000312,0.0,0.5000001249999375,0.999999701976776,0.3333332240581512,0.999999701976776
3,1,0.4999998750000312,0.0,0.2500001249999375,0.4999999105930328,0.4999999105930328,0.4999999105930328
2,1,0.4999998750000312,0.0,0.5000001249999375,0.8461537957191467,0.5384615063667297,0.6923076510429382
3,1,0.4999998750000312,0.0,0.2500001249999375,0.90909081697464,0.8181817531585693,0.6363635659217834
4,1,0.0,0.0,1.0,0.9999998807907104,0.555555522441864,0.666666567325592
3,1,0.0,0.0,1.0,0.9999998211860656,0.666666567325592,0.8333331942558289
1,1,0.7499998125000469,0.0,0.5000000456214295,0.8749998807907104,0.6249999403953552,0.8749998807907104
5,1,0.4999998750000312,0.0,0.5000001249999375,0.8571427464485168,0.8571427464485168,0.7142856121063232
3,1,0.4999998750000312,0.0,0.5000001249999375,0.90909081697464,0.5454545021057129,0.3636363446712494
3,1,0.4999998750000312,0.0,0.2500001249999375,0.7272726893424988,0.7272726893424988,0.2727272510528564
4,1,0.0,0.0,1.0,0.9999999403953552,0.6363635659217834,0.7272726893424988
3,1,0.0,0.0,1.0,0.9999998211860656,0.5999999046325684,0.7999998331069946
2,1,0.4999998750000312,0.0,0.2500001249999375,0.9999998807907104,0.5714284777641296,0.9999998807907104
3,1,0.0,0.0,1.0,0.9999998807907104,0.5999999642372131,0.7999999523162842
3,1,0.4999998750000312,0.0,0.2500001249999375,0.9999998211860656,0.5999999046325684,0.5999999046325684
11,1,0.0,0.0,1.0,0.9999998211860656,0.8333331942558289,0.4999999105930328
7,1,0.0,0.0,1.0,0.9999998807907104,0.8571427464485168,0.9999998807907104
2,1,0.4999998750000312,0.0,0.2500001249999375,0.9999998807907104,0.7142856121063232,0.8571427464485168
7,1,0.7499998125000469,0.0,0.6666667172551499,0.9999999403953552,0.8181817531585693,0.90909081697464
3,1,0.0,0.0,1.0,0.7499998211860657,0.2499999403953552,0.2499999403953552
3,1,0.4999998750000312,0.0,0.2500001249999375,0.7499998211860657,0.7499998211860657,0.7499998211860657
2,2,0.4999998750000312,0.0,0.2500001249999375,0.9999997615814208,0.7499998211860657,0.4999998807907104
3,1,0.4999998750000312,0.0,0.5000001249999375,0.0,0.9999995231628418,0.9999995231628418
4,1,0.7499998125000469,0.0,0.5000000456214295,0.0,0.9999995231628418,0.9999995231628418
6,2,0.4999998750000312,0.0,0.5000001249999375,0.0,0.0,0.0
6,2,0.4999998750000312,0.0,0.2500001249999375,0.9999995231628418,0.9999995231628418,0.4999997615814209
